site_a,site_b,delay_ms,source_sat,target_sat,isl_hops,time_s
0,25,31.815571888884982,731,584,,16200.0
0,26,27.62864967486813,731,686,,16200.0
0,27,28.0363630949266,731,738,,16200.0
0,28,31.268373758456796,731,739,,16200.0
0,29,36.050294856148554,731,841,,16200.0
0,30,43.344407871685966,731,330,,16200.0
0,31,43.866881875154476,731,382,,16200.0
0,32,40.67950709400703,731,484,,16200.0
0,33,41.54423873274331,731,536,,16200.0
0,34,38.56758706562331,731,638,,16200.0
0,35,39.7488542187657,731,690,,16200.0
1,2,11.196245939698393,833,885,,16200.0
1,3,18.460443226561566,833,937,,16200.0
1,4,25.204775917074926,833,1091,,16200.0
1,5,31.699722549012428,833,1143,,16200.0
1,6,11.908081491031865,1837,1835,,16200.0
1,7,8.438606968000126,1887,1886,,16200.0
1,8,11.075700338966413,833,835,,16200.0
1,9,15.553106105174127,1887,83,,16200.0
1,10,22.21890170060224,1887,135,,16200.0
1,11,30.98393255861511,833,1041,,16200.0
1,12,14.644014571209297,1887,1884,,16200.0
1,13,14.999493183791005,1887,1936,,16200.0
1,14,20.787756713405642,833,786,,16200.0
1,15,21.04079566484128,833,888,,16200.0
1,16,22.3055330486375,1887,185,,16200.0
1,17,28.632988274652583,1887,287,,16200.0
1,18,21.21261778032984,1887,1934,,16200.0
1,19,26.637397982256683,1887,79,,16200.0
1,20,26.562372726205613,833,736,,16200.0
1,21,26.856196488631387,833,788,,16200.0
1,22,27.163454576425657,833,890,,16200.0
1,23,32.70641109622575,833,942,,16200.0
1,24,31.798152567620154,1887,77,,16200.0
1,25,31.77149693745278,1887,129,,16200.0
1,26,32.32852187547882,1887,181,,16200.0
1,27,32.442212508972034,833,738,,16200.0
1,28,33.00099257130818,833,790,,16200.0
1,29,31.08622878356496,833,841,,16200.0
1,30,43.84947585993145,1887,279,,16200.0
1,31,43.352104747947386,1887,331,,16200.0
1,32,43.525489690205504,1887,383,,16200.0
1,33,44.97884107151597,833,536,,16200.0
1,34,42.00218940439597,833,638,,16200.0
1,35,42.76191863760692,833,690,,16200.0
2,3,11.19006335472207,1939,34,,16200.0
2,4,18.396596169505873,885,1091,,16200.0
2,5,24.99938419198405,885,1143,,16200.0
2,6,15.267083105008204,885,732,,16200.0
2,7,11.420529331865119,1939,1937,,16200.0
2,8,11.27847060342893,885,835,,16200.0
2,9,11.285987704599831,885,887,,16200.0
2,10,15.139108354996969,1939,135,,16200.0
2,11,24.427154513850805,885,1041,,16200.0
2,12,20.597017963986854,1939,1884,,16200.0
2,13,14.44460896481289,1939,1936,,16200.0
2,14,20.719163661266528,1939,81,,16200.0
2,15,14.48401762007698,885,888,,16200.0
2,16,20.645958093572737,885,940,,16200.0
2,17,26.98771823047869,885,992,,16200.0
2,18,21.007366748410863,1939,1934,,16200.0
2,19,26.432146950337707,1939,79,,16200.0
2,20,26.337640124115605,885,736,,16200.0
2,21,26.427079964111133,885,788,,16200.0
2,22,20.987161617839377,885,890,,16200.0
2,23,26.757157629004027,885,942,,16200.0
2,24,32.04416071688887,1939,77,,16200.0
2,25,31.782200368601714,1939,129,,16200.0
2,26,32.083189737603405,885,686,,16200.0
2,27,31.786056493087216,885,738,,16200.0
2,28,32.10271374957705,885,790,,16200.0
2,29,27.875200523841887,885,892,,16200.0
2,30,44.584935052205985,1939,279,,16200.0
2,31,43.843934040292346,1939,331,,16200.0
2,32,43.69454658042065,885,484,,16200.0
2,33,43.83397088035484,885,536,,16200.0
2,34,40.85731921323484,885,638,,16200.0
2,35,41.381698543449595,885,690,,16200.0
3,4,11.731657096406252,34,86,,16200.0
3,5,18.38564948794433,34,188,,16200.0
3,6,22.33435898151369,937,732,,16200.0
3,7,15.666202739052345,937,784,,16200.0
3,8,11.209894744087434,34,32,,16200.0
3,9,8.586057669330568,937,938,,16200.0
3,10,11.95781036376661,937,989,,16200.0
3,11,18.310227204325948,937,1041,,16200.0
3,12,22.29410811317831,937,682,,16200.0
3,13,20.993683091228547,34,1936,,16200.0
3,14,20.75217679827468,34,81,,16200.0
3,15,15.027375567257632,937,888,,16200.0
3,16,14.689320922200592,937,940,,16200.0
3,17,21.221933512329255,937,992,,16200.0
3,18,27.17735264277258,34,1934,,16200.0
3,19,26.8442483193998,34,79,,16200.0
3,20,26.58700638888485,34,131,,16200.0
3,21,26.619295319916368,937,788,,16200.0
3,22,21.17937697364461,937,890,,16200.0
3,23,21.207890526951317,937,942,,16200.0
3,24,32.924686194752894,34,77,,16200.0
3,25,32.42086300733991,34,129,,16200.0
3,26,32.27540509340864,937,686,,16200.0
3,27,31.761754232795727,937,738,,16200.0
3,28,31.84272697553357,937,790,,16200.0
3,29,27.615213749798407,937,892,,16200.0
3,30,45.94797844331744,34,279,,16200.0
3,31,44.971101738119856,34,331,,16200.0
3,32,43.434559806377166,937,484,,16200.0
3,33,43.32804508786496,937,536,,16200.0
3,34,40.351393420744955,937,638,,16200.0
3,35,40.63240602551818,937,690,,16200.0
4,5,11.279116668608857,1091,1143,,16200.0
4,6,29.078691672027052,1091,732,,16200.0
4,7,22.4105354295657,1091,784,,16200.0
4,8,18.47514069023489,86,32,,16200.0
4,9,11.956440092388135,86,84,,16200.0
4,10,8.373800459593392,136,135,,16200.0
4,11,11.029846621984492,1091,1041,,16200.0
4,12,29.03844080369167,1091,682,,16200.0
4,13,27.825440454559903,136,1936,,16200.0
4,14,21.235531024410168,136,81,,16200.0
4,15,14.691715324715364,136,133,,16200.0
4,16,15.03601677660932,136,185,,16200.0
4,17,20.88724784820205,1091,992,,16200.0
4,18,33.172699393022576,136,1934,,16200.0
4,19,27.303399042418892,136,79,,16200.0
4,20,21.29887885418796,136,131,,16200.0
4,21,21.302571909904373,136,183,,16200.0
4,22,24.472942137258457,136,234,,16200.0
4,23,26.633913408175097,1091,942,,16200.0
4,24,31.394899499040378,136,128,,16200.0
4,25,28.05241834148468,136,129,,16200.0
4,26,27.689760394044846,136,181,,16200.0
4,27,31.822466069569018,136,283,,16200.0
4,28,31.828024455233596,136,335,,16200.0
4,29,32.40762538424232,136,387,,16200.0
4,30,42.97513473063328,136,279,,16200.0
4,31,41.57462676981148,136,331,,16200.0
4,32,40.77604248956726,136,383,,16200.0
4,33,43.868607167465264,136,485,,16200.0
4,34,43.41417402973847,136,537,,16200.0
4,35,42.10344453905194,136,538,,16200.0
5,6,35.304039149429954,1143,732,,16200.0
5,7,28.779444042589994,1143,784,,16200.0
5,8,24.740009837266204,188,32,,16200.0
5,9,15.446674054686614,1143,938,,16200.0
5,10,11.807478036635391,1143,989,,16200.0
5,11,11.196427444568208,1143,1041,,16200.0
5,12,35.10349749007574,1143,682,,16200.0
5,13,28.35710539191915,1143,734,,16200.0
5,14,26.981564625214787,188,81,,16200.0
5,15,20.627897491018366,188,133,,16200.0
5,16,14.464312136206608,188,185,,16200.0
5,17,20.79176736222169,188,287,,16200.0
5,18,38.307126136057306,188,27,,16200.0
5,19,32.598173169389334,188,79,,16200.0
5,20,26.828957288753802,188,131,,16200.0
5,21,21.08049983272749,188,183,,16200.0
5,22,24.250870060081574,188,234,,16200.0
5,23,26.37299097026711,1143,942,,16200.0
5,24,36.20022302222232,188,128,,16200.0
5,25,31.036254155100046,188,180,,16200.0
5,26,27.918947790702134,188,181,,16200.0
5,27,32.051653466226306,188,283,,16200.0
5,28,31.821907544295488,188,335,,16200.0
5,29,32.13237269354984,1143,892,,16200.0
5,30,44.08799585834327,188,279,,16200.0
5,31,42.51550552577599,188,331,,16200.0
5,32,41.494680490013046,188,383,,16200.0
5,33,44.58724516791105,188,485,,16200.0
5,34,43.8891823153612,188,537,,16200.0
5,35,42.33263193570923,188,538,,16200.0
6,7,8.55985976713182,732,783,,16200.0
6,8,14.949616093918543,732,835,,16200.0
6,9,21.590642662045738,732,887,,16200.0
6,10,28.48413894139706,1835,135,,16200.0
6,11,34.25185718941555,732,1041,,16200.0
6,12,8.378184863990874,681,682,,16200.0
6,13,11.168048833151142,732,734,,16200.0
6,14,17.715977912709334,732,786,,16200.0
6,15,21.650883868557703,1835,133,,16200.0
6,16,28.41128629170488,1835,185,,16200.0
6,17,34.37325015980007,1835,287,,16200.0
6,18,17.526011690375388,1834,1934,,16200.0
6,19,14.938132765522955,681,684,,16200.0
6,20,17.729885130295862,732,736,,16200.0
6,21,23.760363991683025,732,788,,16200.0
6,22,27.308284159380513,1834,234,,16200.0
6,23,33.84688309468809,1835,337,,16200.0
6,24,25.707596720544842,681,532,,16200.0
6,25,25.99268127261789,681,584,,16200.0
6,26,21.805759058601037,681,686,,16200.0
6,27,24.53108997247902,732,738,,16200.0
6,28,27.763100636009217,732,739,,16200.0
6,29,32.54502173370097,732,841,,16200.0
6,30,37.7674571036776,681,330,,16200.0
6,31,38.533297395297275,681,382,,16200.0
6,32,35.345922614149835,681,484,,16200.0
6,33,36.43204507649282,681,536,,16200.0
6,34,33.45539340937281,681,638,,16200.0
6,35,34.80694676305906,681,690,,16200.0
7,8,8.281459851457196,784,835,,16200.0
7,9,15.066047555205774,784,887,,16200.0
7,10,21.59843005685628,1937,135,,16200.0
7,11,27.903362925356593,784,1041,,16200.0
7,12,11.16660701844617,1886,1884,,16200.0
7,13,8.391520848816416,1937,1936,,16200.0
7,14,11.36748364865038,784,786,,16200.0
7,15,14.765174984016923,1937,133,,16200.0
7,16,21.5255774071641,1937,185,,16200.0
7,17,27.487541275259296,1937,287,,16200.0
7,18,14.954278632414388,1937,1934,,16200.0
7,19,17.515402748597815,784,684,,16200.0
7,20,17.332950765347633,784,736,,16200.0
7,21,17.843293276526925,784,788,,16200.0
7,22,23.67551509051634,784,890,,16200.0
7,23,26.96117421014731,1937,337,,16200.0
7,24,25.991072600892394,1937,77,,16200.0
7,25,25.72911225260524,1937,129,,16200.0
7,26,23.49940305001919,784,686,,16200.0
7,27,23.664993029975157,784,738,,16200.0
7,28,24.469713316070457,784,790,,16200.0
7,29,27.11666534078891,784,841,,16200.0
7,30,38.53184693620952,1937,279,,16200.0
7,31,37.79084592429589,1937,331,,16200.0
7,32,36.06154614691407,784,484,,16200.0
7,33,36.69092808437133,784,536,,16200.0
7,34,33.71427641725132,784,638,,16200.0
7,35,34.69539666909878,784,690,,16200.0
8,9,8.298078832404052,32,83,,16200.0
8,10,14.963874427832163,32,135,,16200.0
8,11,24.56043679544391,835,1041,,16200.0
8,12,14.90936522558316,835,682,,16200.0
8,13,14.308668150853796,835,734,,16200.0
8,14,14.364260950234446,835,786,,16200.0
8,15,14.438339103226488,32,133,,16200.0
8,16,15.050505775867427,32,185,,16200.0
8,17,21.37796100188251,32,287,,16200.0
8,18,20.907127644555274,32,1934,,16200.0
8,19,20.512180050181883,835,684,,16200.0
8,20,20.138876963034413,835,736,,16200.0
8,21,20.432700725460187,835,788,,16200.0
8,22,20.739958813254457,835,890,,16200.0
8,23,26.282915333054554,835,942,,16200.0
8,24,26.654461196535593,32,77,,16200.0
8,25,26.15063800912261,32,129,,16200.0
8,26,26.088810498952455,835,686,,16200.0
8,27,26.018716745800834,835,738,,16200.0
8,28,26.57749680813699,835,790,,16200.0
8,29,24.662733020393762,835,841,,16200.0
8,30,39.67775344510014,32,279,,16200.0
8,31,38.700876739902554,32,331,,16200.0
8,32,38.16932963898059,835,484,,16200.0
8,33,38.55534530834477,835,536,,16200.0
8,34,35.57869364122477,835,638,,16200.0
8,35,36.33842287443572,835,690,,16200.0
9,10,8.552098543549866,84,135,,16200.0
9,11,15.000482647988976,938,1041,,16200.0
9,12,21.390101002691523,887,682,,16200.0
9,13,14.643708904534925,887,734,,16200.0
9,14,11.207320827768784,83,81,,16200.0
9,15,8.300633736665066,887,888,,16200.0
9,16,11.379576365863619,938,940,,16200.0
9,17,17.81869310796728,83,287,,16200.0
9,18,23.574796254480077,83,1934,,16200.0
9,19,17.705495903876386,83,79,,16200.0
9,20,17.232299288388372,83,131,,16200.0
9,21,17.43973837105693,83,183,,16200.0
9,22,14.803777734427467,887,890,,16200.0
9,23,17.898145970614344,938,942,,16200.0
9,24,24.26705921562161,83,77,,16200.0
9,25,23.517414803559838,83,129,,16200.0
9,26,23.396619797098527,83,181,,16200.0
9,27,25.602672609675302,887,738,,16200.0
9,28,25.91932986616514,887,790,,16200.0
9,29,21.691816640429977,887,892,,16200.0
9,30,37.75622213676633,83,279,,16200.0
9,31,36.557104882439724,83,331,,16200.0
9,32,35.99439633820696,83,383,,16200.0
9,33,37.65058699694292,887,536,,16200.0
9,34,34.67393532982292,887,638,,16200.0
9,35,35.19831466003768,887,690,,16200.0
10,11,8.307129032953966,990,1041,,16200.0
10,12,28.304889242818764,989,682,,16200.0
10,13,21.55849714466217,989,734,,16200.0
10,14,17.555061779006575,135,81,,16200.0
10,15,11.011246079311775,135,133,,16200.0
10,16,11.337929511151211,990,940,,16200.0
10,17,11.53849664143312,990,992,,16200.0
10,18,29.49223014761899,135,1934,,16200.0
10,19,23.622929797015303,135,79,,16200.0
10,20,17.61840960878437,135,131,,16200.0
10,21,17.622102664500783,135,183,,16200.0
10,22,17.651885234197234,990,890,,16200.0
10,23,17.476013235256815,990,942,,16200.0
10,24,27.714430253636788,135,128,,16200.0
10,25,24.37194909608109,135,129,,16200.0
10,26,24.009291148641257,135,181,,16200.0
10,27,28.02987694110123,990,738,,16200.0
10,28,27.88381147683774,990,790,,16200.0
10,29,23.656298251102577,990,892,,16200.0
10,30,39.29466548522968,135,279,,16200.0
10,31,37.89415752440789,135,331,,16200.0
10,32,37.09557324416367,135,383,,16200.0
10,33,39.12700588157279,990,536,,16200.0
10,34,36.15035421445279,990,638,,16200.0
10,35,36.184776485359244,990,690,,16200.0
11,12,33.860464368298494,1041,682,,16200.0
11,13,27.30492343190474,1041,734,,16200.0
11,14,21.12132323192181,1041,786,,16200.0
11,15,14.866215576935378,1041,888,,16200.0
11,16,14.258560987189215,1041,940,,16200.0
11,17,14.298838422809245,1041,992,,16200.0
11,18,32.717534862814034,1041,582,,16200.0
11,19,27.269242331869247,1041,684,,16200.0
11,20,26.289947998132178,1041,736,,16200.0
11,21,21.081578622267777,238,183,,16200.0
11,22,18.494064969057824,238,234,,16200.0
11,23,20.045503982782293,1041,942,,16200.0
11,24,35.25035996864555,238,128,,16200.0
11,25,30.322266639405388,238,180,,16200.0
11,26,27.451603213843907,238,181,,16200.0
11,27,26.763271741601077,238,283,,16200.0
11,28,26.291663020370006,238,335,,16200.0
11,29,26.009269825420013,1041,892,,16200.0
11,30,39.616646717098185,238,279,,16200.0
11,31,37.9110333420206,238,331,,16200.0
11,32,36.68881724210637,238,383,,16200.0
11,33,39.781381920004364,238,485,,16200.0
11,34,38.26764189915237,1041,638,,16200.0
11,35,37.044250211084,238,538,,16200.0
12,13,10.967507173796927,682,734,,16200.0
12,14,16.901487929698522,1884,81,,16200.0
12,15,22.894887829826178,1884,133,,16200.0
12,16,29.249186521236194,1884,185,,16200.0
12,17,34.329584566136404,1884,287,,16200.0
12,18,10.789447892814556,1884,1934,,16200.0
12,19,11.358558540222342,682,684,,16200.0
12,20,16.350881421337448,1884,131,,16200.0
12,21,22.22317662985222,1884,233,,16200.0
12,22,25.65801394005156,1884,234,,16200.0
12,23,33.33479456710672,1884,337,,16200.0
12,24,21.37498268010487,1884,77,,16200.0
12,25,21.348327049937495,1884,129,,16200.0
12,26,18.226184833300422,682,686,,16200.0
12,27,21.229422510797363,682,687,,16200.0
12,28,26.43019923572843,682,739,,16200.0
12,29,31.212120333420184,682,841,,16200.0
12,30,33.426305972416166,1884,279,,16200.0
12,31,32.92893486043211,1884,331,,16200.0
12,32,31.76634838884922,682,484,,16200.0
12,33,32.85247085119221,682,536,,16200.0
12,34,29.8758191840722,682,638,,16200.0
12,35,31.227372537758445,682,690,,16200.0
13,14,10.769044155198523,734,786,,16200.0
13,15,17.311716136316956,1936,133,,16200.0
13,16,22.952390332531884,734,940,,16200.0
13,17,28.646208660800948,734,992,,16200.0
13,18,11.40277329638149,1936,1934,,16200.0
13,19,10.761018944585507,734,684,,16200.0
13,20,10.782951372785051,734,736,,16200.0
13,21,16.81343023417221,734,788,,16200.0
13,22,20.51735797987938,1936,234,,16200.0
13,23,27.710801394751627,734,942,,16200.0
13,24,21.313964411247106,734,532,,16200.0
13,25,21.363365008926593,734,584,,16200.0
13,26,17.17644279490974,734,686,,16200.0
13,27,17.584156214968207,734,738,,16200.0
13,28,20.816166878498407,734,739,,16200.0
13,29,25.59808797619016,734,841,,16200.0
13,30,32.89220099172756,734,330,,16200.0
13,31,33.414674995196094,734,382,,16200.0
13,32,30.22730021404865,734,484,,16200.0
13,33,31.09203185278492,734,536,,16200.0
13,34,28.11538018566491,734,638,,16200.0
13,35,29.296647338807304,734,690,,16200.0
14,15,10.721806706167218,81,133,,16200.0
14,16,16.97317454399868,786,940,,16200.0
14,17,22.834323273217485,81,287,,16200.0
14,18,16.181655586107823,786,582,,16200.0
14,19,10.733363055163034,786,684,,16200.0
14,20,10.549639239707005,81,131,,16200.0
14,21,10.757078322375563,81,183,,16200.0
14,22,13.927448549729647,81,234,,16200.0
14,23,22.081396096661425,81,337,,16200.0
14,24,17.58439916694024,81,77,,16200.0
14,25,16.834754754878468,81,129,,16200.0
14,26,16.713959748417157,81,181,,16200.0
14,27,16.88295333654037,786,738,,16200.0
14,28,17.68767362263567,786,790,,16200.0
14,29,20.334625647354123,786,841,,16200.0
14,30,31.073562088084962,81,279,,16200.0
14,31,29.874444833758357,81,331,,16200.0
14,32,29.27950645347928,786,484,,16200.0
14,33,29.908888390936546,786,536,,16200.0
14,34,26.932236723816537,786,638,,16200.0
14,35,27.913356975663994,786,690,,16200.0
15,16,10.938393429619593,133,185,,16200.0
15,17,16.90035729771479,133,287,,16200.0
15,18,22.658975074779633,133,1934,,16200.0
15,19,16.789674724175946,133,79,,16200.0
15,20,10.785154535945013,133,131,,16200.0
15,21,10.788847591661426,133,183,,16200.0
15,22,11.42622268092395,888,890,,16200.0
15,23,16.373990232602807,133,337,,16200.0
15,24,20.88117518079743,133,128,,16200.0
15,25,17.53869402324173,133,129,,16200.0
15,26,17.176036075801896,133,181,,16200.0
15,27,21.308741751326068,133,283,,16200.0
15,28,21.314300136990646,133,335,,16200.0
15,29,18.31426158692646,888,892,,16200.0
15,30,32.46141041239033,133,279,,16200.0
15,31,31.060902451568534,133,331,,16200.0
15,32,30.262318171324317,133,383,,16200.0
15,33,33.35488284922232,133,485,,16200.0
15,34,31.2963802763194,888,638,,16200.0
15,35,31.58972022080899,133,538,,16200.0
16,17,10.864282270900976,940,992,,16200.0
16,18,27.685760222045953,940,582,,16200.0
16,19,22.26031037668936,940,634,,16200.0
16,20,16.363056691715272,940,736,,16200.0
16,21,11.390995771328717,185,183,,16200.0
16,22,10.821725732216333,940,890,,16200.0
16,23,10.850239285523037,940,942,,16200.0
16,24,26.51071896082355,185,128,,16200.0
16,25,21.346750093701274,185,180,,16200.0
16,26,18.229443729303362,185,181,,16200.0
16,27,21.40410299136745,940,738,,16200.0
16,28,21.48507573410529,940,790,,16200.0
16,29,17.25756250837013,940,892,,16200.0
16,30,34.3984917969445,185,279,,16200.0
16,31,32.82600146437722,185,331,,16200.0
16,32,31.80517642861428,185,383,,16200.0
16,33,32.97039384643668,940,536,,16200.0
16,34,29.99374217931667,940,638,,16200.0
16,35,30.274754784089897,940,690,,16200.0
17,18,32.655831193933494,992,582,,16200.0
17,19,27.476321216685292,992,634,,16200.0
17,20,22.056875019984332,992,736,,16200.0
17,21,16.218671699636083,992,788,,16200.0
17,22,10.778753353364333,992,890,,16200.0
17,23,10.602881354423916,992,942,,16200.0
17,24,30.155044018275674,287,128,,16200.0
17,25,25.44919135403388,287,180,,16200.0
17,26,21.162463188815,287,282,,16200.0
17,27,17.559881570989628,287,283,,16200.0
17,28,16.842451378446714,287,335,,16200.0
17,29,16.744232476715403,287,387,,16200.0
17,30,31.136229333781017,287,279,,16200.0
17,31,29.345495541118346,287,331,,16200.0
17,32,27.951297311612375,287,383,,16200.0
17,33,31.04386198951038,287,485,,16200.0
17,34,29.27722233361989,992,638,,16200.0
17,35,27.840860040472553,287,538,,16200.0
18,19,10.215629034737882,582,684,,16200.0
18,20,15.51632126229912,582,736,,16200.0
18,21,20.823052767304763,582,788,,16200.0
18,22,24.53794375533722,27,234,,16200.0
18,23,30.984527221731106,582,942,,16200.0
18,24,10.175676316460471,582,532,,16200.0
18,25,9.802811720656006,27,129,,16200.0
18,26,13.77087904116895,582,635,,16200.0
18,27,18.645749692395665,582,687,,16200.0
18,28,23.389786063948968,582,739,,16200.0
18,29,28.098119211937068,582,791,,16200.0
18,30,23.213556959475525,582,330,,16200.0
18,31,22.35305045143596,27,331,,16200.0
18,32,21.24876282332552,582,484,,16200.0
18,33,22.705319207647737,582,536,,16200.0
18,34,23.020296794368097,582,638,,16200.0
18,35,26.15698009265193,582,639,,16200.0
19,20,10.090871416942527,634,736,,16200.0
19,21,15.640796417306339,79,233,,16200.0
